title,bundle,fanRating,fanRatingCount,Final Album,directory,Shares Elements With,Suggested directory,Suggested title,King Tom,Final song title,Type,Explicit (Y/N),Album Cover,Recording Device,Fan Comment,Lyrics,artist,cowriter,album,length,comment,composer,feel,genesis,section,key,mode,suzyVerdict,suzyRating,suzyComment,scoreTotal,jd,jdComment,BPM,sitekrating,version,masterpiece,blue,vanweez,solo,rock,uuid,original_filename
The British Are Coming - v34,EWBAITE,4.44,18,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v34,4,The British Are Coming,Full Song,Y,,,This version does not have a bridge,"I’m burning my books 
Tired of so many crooks 
And you know what? 
I know how to work with wood 
The tax is a joke 
Same with the Gallup Polls 
Nobody else has a clue what I’m meant to do 
Fucking Redcoats trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might be absurd 
For me to take on George the Third 
I need a new gun 
I’m tired of this Airsoft one 
Fucking Redcoats trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,186,,,,,,,,,,,,,,65,,34,,,,,,772a31bed0f447d78fb584c56130c87f,The British Are Coming 34
The British Are Coming - v35,EWBAITE,3.86,7,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v35,4,The British Are Coming,Full Song,Y,,,,"I’m burning my books
Tired of so many cooks
And you know what?
I know that my heart is good
The Nielsen’s a joke
Same with the Gallup Polls
Nobody else has a clue what I’m meant to do
Roman soldiers trying to run the show
Telling me what to do and where to go
I mount my horse ‘cause it’s time to tell the world
The British are coming
The British are coming
The British are coming
It might take a sec
For me to defeat Boba Fett
I need a new gun
I’m tired of this Airsoft one
Roman soldiers trying to run the show
Telling me what to do and where to go
I mount my horse ‘cause it’s time to tell the world
The British are coming
The British are coming
The British are coming
I got a special friend in my pocket
And he tells me everything I need to know
I know that he’ll help me spread the word around
The British are coming
The British are coming
The British are coming",,,Demos--Previous Versions,215,,,,,,,,,,,,,,65,,35,,,,,,92dc36b631af48f0930edf5bb7aa25a7,The British Are Coming 35
The British Are Coming - v36,EWBAITE,4,10,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v36,4,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of so many cooks 
And you know what? 
I know that we’ve got the goods 
The Nielsen’s a joke 
Same with the Gallup Polls 
Nobody else has a clue what we’re meant to do 
Roman soldiers trying to run the show 
Telling us what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
Now it’s so clear 
This is the reason we’re here 
I would be old 
This time lapse… 
Roman soldiers trying to run the show 
Telling us what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I know that he’ll help me spread the world around 
The British are coming 
The British are coming 
The British are coming 
",,,Demos--Previous Versions,216,,,,,,,,,,,,,,65,,36,,,,,,5f0a5ac9a53a4fb0a47397cde281793d,The British Are Coming 36
The British Are Coming - v37,EWBAITE,3.88,4,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v37,4.5,The British Are Coming,Full Song,Y,,,,"This is the night 
This is the moment we fight 
The Redcoats are here and they’ve come to rule by fear 
We’ve got to stand 
Show them the true-blooded man 
Each one of us has destiny in his hand 
Punk-ass soldiers trying to run the show 
Telling us what to do and where to go 
Mount your horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
Look in your heart 
See exactly who you are 
You ain’t the slave that the Empire says you are 
Punk-ass soldiers trying to run the show 
Telling us what to do and where to go 
Mount your horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
This is the destiny of all mankind 
We will shake off these chains and shackles that bind 
Come on let’s give them everything we have 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,216,,,,,,,,,,,,,,65,,37,,,,,,67ca95fe89c44d18b2d01abbc585ffb9,The British Are Coming 37
The British Are Coming - v38,EWBAITE,4.3,5,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v38,3.5,The British Are Coming,Full Song,Y,,,,"This is the night 
This is the moment we fight 
The Redcoats are here 
And they’ve come to rule by fear 
We’ve got to stand 
And show them the true-blooded man 
Each one of us has destiny in his hands 
Punk ass soldiers trying to run the show 
Telling us what to do and where to go 
Mount your horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
Look in your heart 
See exactly who you are 
You ain’t the slave that the Empire says you are 
Punk ass soldiers trying to run the show 
Telling us what to do and where to go 
Mount your horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
This is the destiny of all mankind 
We will shake off these chains and shackles that bind 
Come on let’s give them everything we have 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,218,,,,,,,,,,,,,,65,,38,,,,,,d754945ef2ec437f8c2d7193ea484fe2,The British Are Coming 38
The British Are Coming - v4,EWBAITE,4.6,5,EWBAITE,\Ecce Homo,,,The British Are Coming - v4,5,The British Are Coming,Full Song,Y,,,,"I'm burning my books 
Tired of so much input 
And you know what 
I know how to whittle wood 
Nielsen's a joke 
Same with the Gallup Polls 
Nobody else has a clue what I'm meant to do 
Roman soldiers tryin' to run the show 
Tellin' me what to do and where to go 
I need my horse 
'cause it's time to tell the world 
The British Are Coming 
The British Are Coming 
The British Are Coming 
It might take a sec 
for me to defeat Boba Fett 
I need a new gun 
I'm tired of this broken one 
Roman soldiers tryin' to run the show 
Tellin' me what to do and where to go 
I need my horse 
'cause it's time to tell the world 
The British Are Coming 
The British Are Coming 
The British Are Coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I know that he'll help me spread the word around 
The British Are Coming 
The British Are Coming 
The British Are Coming 
The British Are Coming 
The British Are Coming 
The British Are Coming",Rivers Cuomo,,Ecce Homo,249,,,,,,,,,,,,,,62,,4,,,,,,9db010f5ceb9439d848ee1d314f40c4e,The British Are Coming 4
The British Are Coming - v40 Sons Of Liberty,EWBAITE,3.2,5,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v40 Sons Of Liberty,3,The British Are Coming,Full Song,Y,,,,"This is the night 
Now is the right time to fight 
The devils are here 
With blood they will draw their line 
One if by land 
Two if they come by sea 
We’ll show them who are the true sons of liberty 
Punk ass soldiers trying to run the show 
Telling us what to do and where to go 
Mount your horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
Lexington rise 
Light up the fire in the forge 
We’re not just some coins in the coffer of old King George 
Punk ass soldiers trying to run the show 
Telling us what to do and where to go 
Mount your horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
This is the shot heard all around the world 
We will shake off these chains that … 
Come on let’s give them everything we have 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,218,,,,,,,,,,,,,,65,,40,,,,,,9ce0169b95d14f8db1742383eb19b2be,The British Are Coming 40 sons of liberty
The British Are Coming - v41 Son Of Liberty,EWBAITE,4.18,11,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v41 Son Of Liberty,4,The British Are Coming,Full Song,Y,,,,"This is the night 
Now is the right time to fight 
The devils are here 
And they’ve come to draw their line 
One if by land 
Two if they come by sea 
I’ll show ‘em who is the true son of liberty 
Punk-ass soldiers tryin’ to run the show 
Telling me what to do and where to go 
Get my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
No tea for me 
I’ll light up the fire in the forge 
I’m not just a coin in the coffer of old King George 
Punk-ass soldiers tryin’ to run the show 
Telling me what to do and where to go 
Get my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
This is the destiny of all mankind 
We will shake off these chains and shackles that bind 
I’m gonna give them everything we have 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,218,,,,,,,,,,,,,,65,,41,,,,,,a5b864917a3d43ceacff92575882e6d4,The British Are Coming 41 son o
The British Are Coming - v42 - vBurning My Books,EWBAITE,4.07,7,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v42 - vBurning My Books,4.5,The British Are Coming,Full Song,Y,,,,"I’m burning my books
Tired of so many cooks
And you know what
I know that I’ve got the …
The Nielsen’s a joke
Same with the Gallup Polls
Nobody else has a clue what I’m meant to do
Bully Redcoats tryin’ to run the show
Telling me what to do and where to go
Get my horse ‘cause it’s time to tell the world
The British are coming
The British are coming
The British are coming
No cup of tea
Only the fire in this …
I’m not a coin in the coffer of old King George
Bully Redcoats tryin’ to run the show
Telling me what to do and where to go
Get my horse ‘cause it’s time to tell the world
The British are coming
The British are coming
The British are coming
This is the destiny of ...
We will shake off these chains and shackles that bind
Come on let’s give them everything we have
The British are coming
The British are coming
The British are coming
",,,Demos--Previous Versions,218,,,,,,,,,,,,,,65,,42,,,,,,4707009de3ce411f842d7df117212b97,The British Are Coming 42 burn
The British Are Coming - v43 Burni,EWBAITE,4.4,5,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v43 Burni,5,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of so many cooks 
And you know what 
I know how to work with wood 
The Nielsen’s a joke 
Same with the Gallup Poll 
Nobody else has a clue what I’m meant to do 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
Get my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this Airsoft one 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
Get my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
This is the destiny of all mankind 
We will shake off these chains and shackles that bind 
I’m gonna give them everything we have 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,218,,,,,,,,,,,,,,65,,43,,,,,,f0b9da05ec9c4bcaaeabaf6b9b2716e8,The British Are Coming 43 burni
The British Are Coming - v44 Band,EWBAITE,4.2,5,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v44 Band,5,The British Are Coming,Full Song,Y,,,,"Lexington rise 
Light up the fire in the forge 
We’re not just coins in the coffer of old King George 
Throw out your tea 
Put on a torn deerskin shirt 
I know this shot will be heard all around the world 
Punk ass soldiers trying to run the show 
Telling us what to do and where to go 
Get my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
One if by land 
Two if they come by sea 
We’ll show ‘em who are the true sons of liberty 
Punk ass soldiers trying to run the show 
Telling us what to do and where to go 
Get my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
This is the destiny of all mankind 
We will shake off these chains and shackles that bind 
I’m gonna give them everything we have 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,218,,,,,,,,,,,,,,65,,44,,,,,,e5c4ef9f5f8c43aaa137ac4e0070b950,The British Are Coming 44 band
